checkpoint_name,epsilon,n_inits,population,measure,pearson_r,pearson_p,spearman_rho,spearman_p
trained_model_checkpoint_150.pkl,4.5,1,Adults,zRT,0.3277536765725547,0.001114961172975,0.3269718651737355,0.0011477636535969
trained_model_checkpoint_150.pkl,4.5,1,Adults,ER,0.0592278909783681,0.56649966562807,0.0250461784967464,0.8086059953416556
trained_model_checkpoint_150.pkl,5.0,1,Kids_II,RT,0.4258908121591417,1.5178971348530375e-05,0.4134568649738468,2.827766832037596e-05
trained_model_checkpoint_150.pkl,5.0,1,Kids_II,zRT,0.4411880020793967,6.821689640667253e-06,0.4229772533120605,1.7600105967555112e-05
trained_model_checkpoint_150.pkl,5.0,1,Kids_II,ER,0.0527751309432937,0.6095814044449273,0.0166890751942918,0.8717877551129911
trained_model_checkpoint_150.pkl,5.0,1,Adults,RT,0.3755703436130981,0.0001628343814051,0.3944160882974197,6.999460772291253e-05
trained_model_checkpoint_150.pkl,5.0,1,Adults,zRT,0.3663966111092163,0.0002411772210836,0.3753753116209926,0.0001642198928919
trained_model_checkpoint_150.pkl,5.0,1,Adults,ER,0.1741849126855018,0.0896396624012403,0.1911395313719684,0.0621136503415249
trained_model_checkpoint_150.pkl,5.5,1,Kids_II,RT,0.4704156272009098,1.3233706635252173e-06,0.45330175614775,3.5209786475999225e-06
trained_model_checkpoint_150.pkl,5.5,1,Kids_II,zRT,0.4949951409715803,2.948463498686785e-07,0.464908344498617,1.8237168360475748e-06
trained_model_checkpoint_150.pkl,5.5,1,Kids_II,ER,0.1432123387426733,0.1639241403143271,0.1554956782763235,0.1303303671909442
trained_model_checkpoint_150.pkl,5.5,1,Adults,RT,0.4660022405069139,1.711930244087497e-06,0.4803837956331064,7.300259510734553e-07
trained_model_checkpoint_150.pkl,5.5,1,Adults,zRT,0.4629631631185992,2.039733230384986e-06,0.464908344498617,1.8237168360475748e-06
trained_model_checkpoint_150.pkl,5.5,1,Adults,ER,0.1901561800326497,0.0634953735546637,0.2108458684578736,0.0392039571594375
trained_model_checkpoint_150.pkl,6.0,1,Kids_II,RT,0.4312073711781595,1.1545709255979064e-05,0.4188970868813975,2.160389926598747e-05
trained_model_checkpoint_150.pkl,6.0,1,Kids_II,zRT,0.4493658601163083,4.377186280050922e-06,0.4324976416502741,1.07964570057288e-05
trained_model_checkpoint_150.pkl,6.0,1,Kids_II,ER,0.0527751309432937,0.6095814044449273,0.0166890751942918,0.8717877551129911
trained_model_checkpoint_150.pkl,6.0,1,Adults,RT,0.3921687028544723,7.761853634918101e-05,0.4175370314045099,2.3117957911447828e-05
trained_model_checkpoint_150.pkl,6.0,1,Adults,zRT,0.3887755561430226,9.060421004711608e-05,0.401216365681858,5.095885335107723e-05
trained_model_checkpoint_150.pkl,6.0,1,Adults,ER,0.100843896817922,0.3282642101782577,0.1058501787279028,0.3046951080537042
trained_model_checkpoint_150.pkl,6.5,1,Kids_II,RT,0.3785525101628727,0.0001429526719477,0.366699224660799,0.0002381165494687
trained_model_checkpoint_150.pkl,6.5,1,Kids_II,zRT,0.3631236362511812,0.000276681663184,0.3507022786185493,0.0004598633281673
trained_model_checkpoint_150.pkl,6.5,1,Kids_II,ER,-0.0157069853935795,0.8792738664877172,-0.0354515558099733,0.7316657473902581
trained_model_checkpoint_150.pkl,6.5,1,Adults,RT,0.3259970412328304,0.0011898928048183,0.3248610580887615,0.0012407571639443
trained_model_checkpoint_150.pkl,6.5,1,Adults,zRT,0.3268944654814943,0.0011510583952356,0.3236305237778192,0.001298077438252
trained_model_checkpoint_150.pkl,6.5,1,Adults,ER,0.0725775144960222,0.4822278724652616,0.0461624342470111,0.6551559698431935
trained_model_checkpoint_150.pkl,7.0,1,Kids_II,RT,0.3929502975960907,7.4883555285841e-05,0.3785037423310516,0.000143258860914
trained_model_checkpoint_150.pkl,7.0,1,Kids_II,zRT,0.3917104364522911,7.926503358908317e-05,0.3759245004753033,0.0001603460719601
trained_model_checkpoint_150.pkl,7.0,1,Kids_II,ER,0.0167904121284513,0.8710159318875663,-0.0295854609109819,0.7747689631914404
trained_model_checkpoint_150.pkl,7.0,1,Adults,RT,0.3247833178585514,0.0012443092185016,0.3204708005767165,0.0014564420589758
trained_model_checkpoint_150.pkl,7.0,1,Adults,zRT,0.3331094762942346,0.000912222693167,0.3307877679997094,0.0009955786099013
trained_model_checkpoint_150.pkl,7.0,1,Adults,ER,0.0858419327004533,0.405637831737786,0.0743737138738389,0.4714245715438772
trained_model_checkpoint_150.pkl,7.5,1,Kids_II,RT,0.387933010251673,9.412771252453776e-05,0.3883485152111102,9.237447177736828e-05
trained_model_checkpoint_150.pkl,7.5,1,Kids_II,zRT,0.3949502227271736,6.828816851867754e-05,0.3916442593288849,7.950546662926914e-05
trained_model_checkpoint_150.pkl,7.5,1,Kids_II,ER,0.0356176334179106,0.7304567697291131,-0.026375005350591,0.7986610045243099
trained_model_checkpoint_150.pkl,7.5,1,Adults,RT,0.3418254098352603,0.0006529661968549,0.3564896554059555,0.0003638637827958
trained_model_checkpoint_150.pkl,7.5,1,Adults,zRT,0.3479686036074322,0.0005128546285778,0.3542924926607724,0.0003978987028219
trained_model_checkpoint_150.pkl,7.5,1,Adults,ER,0.0694230704604024,0.5015164592307956,0.0479785374805018,0.6425035635667105
trained_model_checkpoint_150.pkl,8.0,1,Kids_II,RT,0.3652027506933077,0.0002536096840467,0.3527307438518245,0.0004238440766101
trained_model_checkpoint_150.pkl,8.0,1,Kids_II,zRT,0.3787173471014937,0.0001419222253121,0.3594977605204446,0.0003216010864951
trained_model_checkpoint_150.pkl,8.0,1,Kids_II,ER,0.0306637108893055,0.7667903211194161,0.0054154720289058,0.958237159848958
trained_model_checkpoint_150.pkl,8.0,1,Adults,RT,0.341565685733755,0.0006595971822725,0.3594977605204446,0.0003216010864951
trained_model_checkpoint_150.pkl,8.0,1,Adults,zRT,0.3424264796424264,0.0006378536115545,0.3493472355175144,0.0004854677850974
trained_model_checkpoint_150.pkl,8.0,1,Adults,ER,0.0270832749930882,0.7933732800233488,0.015155749179936,0.8834804397379439
trained_model_checkpoint_150.pkl,8.5,1,Kids_II,RT,0.4756799302606885,9.688655376449158e-07,0.4569786402342518,2.8660564845459865e-06
trained_model_checkpoint_150.pkl,8.5,1,Kids_II,zRT,0.4874979294422027,4.719645622821914e-07,0.4583386957111395,2.654362969403425e-06
trained_model_checkpoint_150.pkl,8.5,1,Kids_II,ER,0.1194384542400857,0.2464244364913707,0.1240796460097352,0.2284107923705374
trained_model_checkpoint_150.pkl,8.5,1,Adults,RT,0.430609638619894,1.1909115441675752e-05,0.4528984738035889,3.600837073348279e-06
trained_model_checkpoint_150.pkl,8.5,1,Adults,zRT,0.4322033026058024,1.0963243492361077e-05,0.4379378635578247,8.111554077176077e-06
trained_model_checkpoint_150.pkl,8.5,1,Adults,ER,0.1008438968179221,0.3282642101782577,0.1058501787279028,0.3046951080537042
trained_model_checkpoint_150.pkl,9.0,1,Kids_II,RT,0.4207367230452509,1.9703316566341603e-05,0.4084297627143223,3.6115707155969065e-05
trained_model_checkpoint_150.pkl,9.0,1,Kids_II,zRT,0.4365143928475116,8.745858036545071e-06,0.4199959152867634,2.044900573307922e-05
trained_model_checkpoint_150.pkl,9.0,1,Kids_II,ER,0.0225142701464862,0.8276380790393535,-0.0246829304770069,0.8113299329786057
trained_model_checkpoint_150.pkl,9.0,1,Adults,RT,0.3880568081715022,9.360213530364852e-05,0.4142128390005429,2.724696152528408e-05
trained_model_checkpoint_150.pkl,9.0,1,Adults,zRT,0.3919476359301218,7.840879104735674e-05,0.4069839936427672,3.872047497880571e-05
trained_model_checkpoint_150.pkl,9.0,1,Adults,ER,0.0791812967866927,0.4431662805069336,0.0793314107373299,0.4422995504320479
trained_model_checkpoint_150.pkl,9.5,1,Kids_II,RT,0.3092453810583202,0.0021708636447395,0.2948991379251849,0.0035373476677623
trained_model_checkpoint_150.pkl,9.5,1,Kids_II,zRT,0.3113007899490081,0.0020201655603912,0.2927387046803117,0.0037993312589037
trained_model_checkpoint_150.pkl,9.5,1,Kids_II,ER,0.0446740142499297,0.6655988167894857,0.0507155733718465,0.6236274569914794
trained_model_checkpoint_150.pkl,9.5,1,Adults,RT,0.2750436586173795,0.0066861887502724,0.2776156719661996,0.0061723035400258
trained_model_checkpoint_150.pkl,9.5,1,Adults,zRT,0.2838147591025337,0.0050748147633931,0.2840969717008191,0.0050292676168823
trained_model_checkpoint_150.pkl,9.5,1,Adults,ER,0.0673523726222849,0.5143933139931098,0.0556440657384472,0.59024990707806
trained_model_checkpoint_150.pkl,10.0,1,Kids_II,RT,0.3627506072690639,0.0002810204512177,0.3442469757675212,0.0005940128587073
trained_model_checkpoint_150.pkl,10.0,1,Kids_II,zRT,0.3644781028385118,0.0002614415692104,0.3423658447523982,0.0006393634953581
trained_model_checkpoint_150.pkl,10.0,1,Kids_II,ER,0.0825993441030574,0.4236691105828927,0.0993578191102804,0.3354786373376935
trained_model_checkpoint_150.pkl,10.0,1,Adults,RT,0.3281986702171225,0.0010966736741414,0.3273167966314136,0.0011331846694381
trained_model_checkpoint_150.pkl,10.0,1,Adults,zRT,0.3346634848775545,0.0008600388058893,0.3329601896767828,0.0009173847670877
trained_model_checkpoint_150.pkl,10.0,1,Adults,ER,0.0951000220949076,0.3567000499598077,0.0916343847490733,0.3745736239363837
trained_model_checkpoint_160.pkl,0.0,1,Kids_II,RT,0.3024350563368367,0.0027453751385249,0.3324296938459641,0.0009359445959445
trained_model_checkpoint_160.pkl,0.0,1,Kids_II,zRT,0.3266454093879349,0.0011617186343206,0.3459637271832043,0.0005552161641845
trained_model_checkpoint_160.pkl,0.0,1,Kids_II,ER,0.0107970812990513,0.9168466857529808,-0.0126361014007803,0.9027477214690064
trained_model_checkpoint_160.pkl,0.0,1,Adults,RT,0.2191364772855362,0.0319440519446429,0.2173904104794218,0.0333706566376304
trained_model_checkpoint_160.pkl,0.0,1,Adults,zRT,0.2392348297901671,0.0188996168016204,0.2376914604852822,0.0197054442320072
trained_model_checkpoint_160.pkl,0.0,1,Adults,ER,0.0641445986678407,0.5346699003909434,0.1307183366769484,0.2042805452762747
trained_model_checkpoint_160.pkl,0.5,1,Kids_II,RT,0.411426939033626,3.1228593544773945e-05,0.4123031742384784,2.9921145659872107e-05
trained_model_checkpoint_160.pkl,0.5,1,Kids_II,zRT,0.4199298260786922,2.051679917772324e-05,0.4212468439616558,1.9204729185770377e-05
trained_model_checkpoint_160.pkl,0.5,1,Kids_II,ER,0.047034018023393,0.6490713872913701,-0.0548733412200908,0.5954158806458105
trained_model_checkpoint_160.pkl,0.5,1,Adults,RT,0.31146858440278,0.0020082904107212,0.3201833760897511,0.0014716833912272
trained_model_checkpoint_160.pkl,0.5,1,Adults,zRT,0.333241030770113,0.0009076957323822,0.3371763485637882,0.0007813918051616
trained_model_checkpoint_160.pkl,0.5,1,Adults,ER,-0.0195929316969364,0.8497211824994116,0.021532992061157,0.8350417527645424
trained_model_checkpoint_160.pkl,1.0,1,Kids_II,RT,0.6490076377594947,8.598332922026724e-13,0.647618359726068,9.970826247704525e-13
trained_model_checkpoint_160.pkl,1.0,1,Kids_II,zRT,0.6488077094969781,8.783961011300399e-13,0.6553418941294796,4.334267577313601e-13
trained_model_checkpoint_160.pkl,1.0,1,Kids_II,ER,0.1500478752809052,0.1445157500450945,0.0638698057455502,0.5364251539770437
trained_model_checkpoint_160.pkl,1.0,1,Adults,RT,0.6026055000361683,8.257695290156908e-11,0.6097730411493508,4.2811831447429725e-11
trained_model_checkpoint_160.pkl,1.0,1,Adults,zRT,0.6200373432116606,1.6230534684891918e-11,0.6252201099561742,9.81198151146992e-12
trained_model_checkpoint_160.pkl,1.0,1,Adults,ER,0.154232093975142,0.1335219027675499,0.160871531751173,0.1173996839768678
trained_model_checkpoint_160.pkl,1.5,1,Kids_II,RT,0.6817824825140195,2.0640716786265305e-14,0.6788744534910865,2.929969425976692e-14
trained_model_checkpoint_160.pkl,1.5,1,Kids_II,zRT,0.6731251455806635,5.788822342456907e-14,0.6811298503465387,2.2336764395337082e-14
trained_model_checkpoint_160.pkl,1.5,1,Kids_II,ER,0.2118848460430498,0.0382246764666639,0.1367741128729376,0.1839118012993763
trained_model_checkpoint_160.pkl,1.5,1,Adults,RT,0.581461316119942,5.2308604680931e-10,0.5924175740320888,2.043579963855976e-10
trained_model_checkpoint_160.pkl,1.5,1,Adults,zRT,0.6122932827102106,3.3848627358931065e-11,0.6179787383938794,1.977157829206156e-11
trained_model_checkpoint_160.pkl,1.5,1,Adults,ER,0.1317575086621428,0.2006751013055518,0.1948959788050998,0.0570590403801188
trained_model_checkpoint_160.pkl,2.0,1,Kids_II,RT,0.6095084593247966,4.387552513328812e-11,0.6095738162446778,4.361043109785096e-11
trained_model_checkpoint_160.pkl,2.0,1,Kids_II,zRT,0.6060179122035156,6.052284123563304e-11,0.6005207397657963,9.965890286358851e-11
trained_model_checkpoint_160.pkl,2.0,1,Kids_II,ER,0.1055418274246798,0.3061140240630705,0.0330047621468472,0.7495519704025502
trained_model_checkpoint_160.pkl,2.0,1,Adults,RT,0.518619189266792,6.207258434809387e-08,0.5409213196131608,1.2738827864519388e-08
trained_model_checkpoint_160.pkl,2.0,1,Adults,zRT,0.5233640226782132,4.474017184819434e-08,0.540166896573254,1.34653328240518e-08
trained_model_checkpoint_160.pkl,2.0,1,Adults,ER,0.2364657286286677,0.0203662932528105,0.2002227659549619,0.0504733227286299
trained_model_checkpoint_160.pkl,2.5,1,Kids_II,RT,0.7467462156382025,2.451655166068138e-18,0.741597848228364,5.5321388007943816e-18
trained_model_checkpoint_160.pkl,2.5,1,Kids_II,zRT,0.7423233598628405,4.9384947056477195e-18,0.742352271268271,4.916167278721807e-18
trained_model_checkpoint_160.pkl,2.5,1,Kids_II,ER,0.1425199859384363,0.1659928608318155,0.0817069111684145,0.4287114932814181
trained_model_checkpoint_160.pkl,2.5,1,Adults,RT,0.6700632729657874,8.268094440409681e-14,0.6865249663151692,1.1556514631648048e-14
trained_model_checkpoint_160.pkl,2.5,1,Adults,zRT,0.6826095045289724,1.866972401251429e-14,0.6970868888738642,3.050083690999066e-15
trained_model_checkpoint_160.pkl,2.5,1,Adults,ER,0.1957834527355635,0.0559154033677107,0.21627438010325,0.0343103030589311
trained_model_checkpoint_160.pkl,3.0,1,Kids_II,RT,0.7938438126692294,5.0930368140744815e-22,0.7853805850213595,2.7300147287471448e-21
trained_model_checkpoint_160.pkl,3.0,1,Kids_II,zRT,0.7925378478694894,6.6328602374521885e-22,0.7838607387029826,3.661289101314483e-21
trained_model_checkpoint_160.pkl,3.0,1,Kids_II,ER,0.1837167555124247,0.0731725249120881,0.1212240195303281,0.2393816461571658
trained_model_checkpoint_160.pkl,3.0,1,Adults,RT,0.7137248987334063,3.3150904435714355e-16,0.7413050417884239,5.790855474090737e-18
trained_model_checkpoint_160.pkl,3.0,1,Adults,zRT,0.7262411739218297,5.613665369075444e-17,0.7466245039027438,2.499842881462766e-18
trained_model_checkpoint_160.pkl,3.0,1,Adults,ER,0.1120515974472016,0.2770710678411483,0.0999902637957127,0.3323961326638287
trained_model_checkpoint_160.pkl,3.5,1,Kids_II,RT,0.5677983984251795,1.6102011326291007e-09,0.5533358475336362,5.013002313510699e-09
trained_model_checkpoint_160.pkl,3.5,1,Kids_II,zRT,0.5654225637512691,1.9477635096232313e-09,0.5476751227506833,7.705958827574067e-09
trained_model_checkpoint_160.pkl,3.5,1,Kids_II,ER,0.0927279433725804,0.3688758044452044,0.0729855027843716,0.4797624506884206
trained_model_checkpoint_160.pkl,3.5,1,Adults,RT,0.5108465236696118,1.0500533689458877e-07,0.5269191318798563,3.489130975581358e-08
trained_model_checkpoint_160.pkl,3.5,1,Adults,zRT,0.5024007783765057,1.832042471140629e-07,0.5033327786175531,1.724169543001255e-07
trained_model_checkpoint_160.pkl,3.5,1,Adults,ER,0.2201967388920501,0.0311031410379333,0.2303177722554318,0.0239752895199562
trained_model_checkpoint_160.pkl,4.0,1,Kids_II,RT,0.5321643304373039,2.4050321428035924e-08,0.5139552505469367,8.522741225086438e-08
trained_model_checkpoint_160.pkl,4.0,1,Kids_II,zRT,0.548747943967664,7.107285823187208e-09,0.522216299350217,4.8450053611511374e-08
trained_model_checkpoint_160.pkl,4.0,1,Kids_II,ER,0.1280428068345131,0.2137761777571434,0.1183703164911183,0.2507051239169589
trained_model_checkpoint_160.pkl,4.0,1,Adults,RT,0.4756701163964576,9.694335889648303e-07,0.5045140519146164,1.5961087154366087e-07
trained_model_checkpoint_160.pkl,4.0,1,Adults,zRT,0.473508185216435,1.1025607814276216e-06,0.4844515048209357,5.695743411141864e-07
trained_model_checkpoint_160.pkl,4.0,1,Adults,ER,0.1561158952124491,0.1287853040491484,0.173124531386682,0.0916399936035812
trained_model_checkpoint_160.pkl,4.5,1,Kids_II,RT,0.4490007306005513,4.4658613153647225e-06,0.4438034202826573,5.9265879337856445e-06
trained_model_checkpoint_160.pkl,4.5,1,Kids_II,zRT,0.4517026781898787,3.847791446669416e-06,0.4438034202826573,5.9265879337856445e-06
trained_model_checkpoint_160.pkl,4.5,1,Kids_II,ER,0.0288393255137422,0.7803038706452151,-0.0403596176761738,0.6962253166528078
trained_model_checkpoint_160.pkl,4.5,1,Adults,RT,0.3710802519418589,0.0001976400694542,0.3812674837882828,0.0001268324690397
trained_model_checkpoint_160.pkl,4.5,1,Adults,zRT,0.3796785509429974,0.000136049250649,0.385302060336307,0.0001059666386179
trained_model_checkpoint_160.pkl,4.5,1,Adults,ER,0.0951845179108606,0.3562709851009458,0.0700293064620461,0.4977785580107612
trained_model_checkpoint_160.pkl,5.0,1,Kids_II,RT,0.4258908121591417,1.5178971348530375e-05,0.4134568649738468,2.827766832037596e-05
trained_model_checkpoint_160.pkl,5.0,1,Kids_II,zRT,0.4411880020793967,6.821689640667253e-06,0.4229772533120605,1.7600105967555112e-05
trained_model_checkpoint_160.pkl,5.0,1,Kids_II,ER,0.0527751309432937,0.6095814044449273,0.0166890751942918,0.8717877551129911
trained_model_checkpoint_160.pkl,5.0,1,Adults,RT,0.3755703436130981,0.0001628343814051,0.3944160882974197,6.999460772291253e-05
trained_model_checkpoint_160.pkl,5.0,1,Adults,zRT,0.3663966111092163,0.0002411772210836,0.3753753116209926,0.0001642198928919
trained_model_checkpoint_160.pkl,5.0,1,Adults,ER,0.1741849126855018,0.0896396624012403,0.1911395313719684,0.0621136503415249
trained_model_checkpoint_160.pkl,5.5,1,Kids_II,RT,0.5483298901593684,7.335083479708867e-09,0.5319349675521191,2.4448077407763417e-08
trained_model_checkpoint_160.pkl,5.5,1,Kids_II,zRT,0.5744932672052585,9.341262242109824e-10,0.5467109388730114,8.284909197887278e-09
trained_model_checkpoint_160.pkl,5.5,1,Kids_II,ER,0.1218683933071996,0.2368746863513101,0.1024819082506959,0.3204278141066463
trained_model_checkpoint_160.pkl,5.5,1,Adults,RT,0.53009739067964,2.7869406146874838e-08,0.5569404574797828,3.796371133414391e-09
trained_model_checkpoint_160.pkl,5.5,1,Adults,zRT,0.5329990523419839,2.2654283928599973e-08,0.5444377125159511,9.819078215924926e-09
trained_model_checkpoint_160.pkl,5.5,1,Adults,ER,0.1723834292070999,0.0930588629731166,0.1928303934684075,0.0597950849323832
trained_model_checkpoint_160.pkl,6.0,1,Kids_II,RT,0.4312073711781595,1.1545709255979064e-05,0.4188970868813975,2.160389926598747e-05
trained_model_checkpoint_160.pkl,6.0,1,Kids_II,zRT,0.4493658601163083,4.377186280050922e-06,0.4324976416502741,1.07964570057288e-05
trained_model_checkpoint_160.pkl,6.0,1,Kids_II,ER,0.0527751309432937,0.6095814044449273,0.0166890751942918,0.8717877551129911
trained_model_checkpoint_160.pkl,6.0,1,Adults,RT,0.3921687028544723,7.761853634918101e-05,0.4175370314045099,2.3117957911447828e-05
trained_model_checkpoint_160.pkl,6.0,1,Adults,zRT,0.3887755561430226,9.060421004711608e-05,0.401216365681858,5.095885335107723e-05
trained_model_checkpoint_160.pkl,6.0,1,Adults,ER,0.100843896817922,0.3282642101782577,0.1058501787279028,0.3046951080537042
trained_model_checkpoint_160.pkl,6.5,1,Kids_II,RT,0.3785525101628727,0.0001429526719477,0.366699224660799,0.0002381165494687
trained_model_checkpoint_160.pkl,6.5,1,Kids_II,zRT,0.3631236362511812,0.000276681663184,0.3507022786185493,0.0004598633281673
trained_model_checkpoint_160.pkl,6.5,1,Kids_II,ER,-0.0157069853935795,0.8792738664877172,-0.0354515558099733,0.7316657473902581
trained_model_checkpoint_160.pkl,6.5,1,Adults,RT,0.3259970412328304,0.0011898928048183,0.3248610580887615,0.0012407571639443
